"","row","col","corr"
"3","Arnt","Arntl",0.914328431322492
"4","Ahr","Atf1",0.0121244649179811
"10","Atf1","Atf2",0.24128959052601
"14","Atf1","Atf3",0.234489493620027
"15","Atf2","Atf3",0.218724383770128
"20","Atf2","Atf4",0.349861907217198
"22","Ahr","Atf7",0.0412867227332517
"25","Atf1","Atf7",0.691485819760466
"26","Atf2","Atf7",1.59505166397205
"27","Atf3","Atf7",0.284334774157887
"57","Arnt","Bhlhe40",0.531882360541659
"58","Arntl","Bhlhe40",0.637589365728286
"62","Atf4","Bhlhe40",0.00868727847678622
"70","Atf1","Cbfb",0.0803580658533642
"75","Batf","Cbfb",0.285724008034712
"87","Batf","Cdx1",0.168086560546899
"91","Cbfb","Cdx1",0.101224821097701
"95","Atf1","Creb1",1.36261309617507
"96","Atf2","Creb1",0.37404109930839
"97","Atf3","Creb1",0.208178238382454
"99","Atf7","Creb1",0.963089310911138
"104","Cbfb","Creb1",0.0526641106449784
"106","Ahr","Crem",0.0298055861210592
"109","Atf1","Crem",0.997772477586744
"110","Atf2","Crem",0.533858112865459
"111","Atf3","Crem",0.505922062448126
"112","Atf4","Crem",0.0891376139443835
"113","Atf7","Crem",1.03524623981968
"118","Cbfb","Crem",0.0803407750144895
"120","Creb1","Crem",0.988637223286238
"141","Atf2","Ddit3",0.168558689673145
"143","Atf4","Ddit3",0.822252280188918
"145","Batf","Ddit3",0.0100844438074943
"149","Cbfb","Ddit3",0.151908760103853
"168","Creb1","E2f1",0.0279569681719164
"190","E2f1","E2f3",0.332179308159373
"199","Batf","E2f4",0.057556104734662
"208","Ddit3","E2f4",0.0450679080178012
"209","E2f1","E2f4",0.793967391215728
"210","E2f3","E2f4",0.295065360338595
"211","Ahr","Egr1",0.132553410776926
"214","Atf1","Egr1",0.104386911161617
"225","Creb1","Egr1",0.00869339378577997
"226","Crem","Egr1",0.120579539742166
"229","E2f1","Egr1",0.136090760744682
"230","E2f3","Egr1",0.036964050693707
"231","E2f4","Egr1",0.0441763958719274
"232","Ahr","Egr2",0.199222518088387
"235","Atf1","Egr2",0.0270186949691487
"239","Atf7","Egr2",0.0367321378685365
"247","Crem","Egr2",0.108019938789864
"250","E2f1","Egr2",0.0242455335540342
"251","E2f3","Egr2",0.0384489956432602
"253","Egr1","Egr2",1.13036225082647
"254","Ahr","Elf1",0.110192633923269
"273","E2f3","Elf1",0.0159307736995394
"293","Ctcf","Elf2",0.164766702158282
"300","Elf1","Elf2",0.567353812051183
"302","Arnt","Elf4",0.0588582034009537
"324","Elf1","Elf4",0.558383135018004
"325","Elf2","Elf4",0.677714649925555
"326","Ahr","Elk1",0.0859996222508473
"345","E2f3","Elk1",0.00194172866734379
"349","Elf1","Elk1",0.652799273679988
"350","Elf2","Elk1",0.454068179113207
"351","Elf4","Elk1",0.749553592025646
"353","Arnt","Elk3",0.0821468910581037
"354","Arntl","Elk3",0.0510455519096863
"363","Bhlhe40","Elk3",0.205037910409527
"375","Elf1","Elk3",0.434235199404459
"376","Elf2","Elk3",0.128069557957292
"377","Elf4","Elk3",0.966918350775046
"378","Elk1","Elk3",0.88680270157629
"398","E2f3","Elk4",0.0371221090317263
"402","Elf1","Elk4",0.752443001635219
"403","Elf2","Elk4",0.409171195415168
"404","Elf4","Elk4",0.407479258047822
"405","Elk1","Elk4",0.641053510586741
"406","Elk3","Elk4",0.57303212693884
"423","Ctcf","Ets1",0.187411356189194
"430","Elf1","Ets1",0.498421950955879
"431","Elf2","Ets1",0.967726564304834
"432","Elf4","Ets1",0.0280913185136836
"433","Elk1","Ets1",0.352326421351013
"434","Elk3","Ets1",0.00597359885294251
"435","Elk4","Ets1",0.651199212084948
"459","Elf1","Etv3",0.430801629857849
"460","Elf2","Etv3",0.151247153679935
"461","Elf4","Etv3",0.739850776277856
"462","Elk1","Etv3",0.602650301871045
"463","Elk3","Etv3",0.692048558464471
"464","Elk4","Etv3",0.564704065995848
"465","Ets1","Etv3",0.33996894188161
"478","Cbfb","Etv6",0.215701161641787
"481","Crem","Etv6",0.151127944169704
"489","Elf1","Etv6",0.164041160318739
"490","Elf2","Etv6",1.06140746794803
"491","Elf4","Etv6",0.0377303532697906
"492","Elk1","Etv6",0.0848066687241714
"494","Elk4","Etv6",0.096154052265472
"495","Ets1","Etv6",1.35222463733804
"496","Etv3","Etv6",0.368540433893884
"497","Ahr","Fli1",0.0275339567181917
"516","E2f3","Fli1",0.0323351065331008
"520","Elf1","Fli1",0.752050478703326
"521","Elf2","Fli1",0.163168256341009
"522","Elf4","Fli1",0.430345597431286
"523","Elk1","Fli1",0.668675093788803
"524","Elk3","Fli1",0.68553728783822
"525","Elk4","Fli1",0.914681864394546
"526","Ets1","Fli1",0.426116691641963
"527","Etv3","Fli1",0.72987837494283
"537","Batf","Fos",0.924178762690124
"541","Cbfb","Fos",0.00593469669459944
"542","Cdx1","Fos",0.116648365352185
"546","Ddit3","Fos",0.0904433649584975
"549","E2f4","Fos",0.00374335501731137
"570","Batf","Fosb",0.99422660602443
"574","Cbfb","Fosb",0.0303177981983947
"575","Cdx1","Fosb",0.0829541511153303
"595","Fos","Fosb",1.32764243619982
"600","Atf2","Fosl2",0.330871988861811
"601","Atf3","Fosl2",1.57190288410437
"613","Ddit3","Fosl2",0.133900184294347
"629","Fos","Fosl2",0.531488623525407
"630","Fosb","Fosl2",0.483624640484053
"640","Bbx","Foxj3",0.184264150930737
"644","Cdx1","Foxj3",0.193767796620931
"703","Foxj3","Foxn3",1.13558214177067
"710","Atf4","Foxo1",0.0421325779732495
"712","Batf","Foxo1",0.117156537142273
"713","Bbx","Foxo1",0.00147480734810519
"735","Etv6","Foxo1",0.192073449939051
"740","Foxj3","Foxo1",0.754555165884502
"741","Foxn3","Foxo1",0.891229808214354
"750","Batf","Foxo3",0.246408084020961
"754","Cbfb","Foxo3",0.0284359537787305
"775","Fos","Foxo3",0.0344598708512072
"776","Fosb","Foxo3",0.0648798124656344
"778","Foxj3","Foxo3",0.602049550445141
"779","Foxn3","Foxo3",0.674106815597794
"780","Foxo1","Foxo3",1.16841441233565
"814","Fos","Foxp1",0.0422981348781187
"816","Fosl2","Foxp1",0.0516380437731646
"817","Foxj3","Foxp1",0.270224479645285
"818","Foxn3","Foxp1",0.717392540717433
"819","Foxo1","Foxp1",0.870182390758838
"820","Foxo3","Foxp1",1.41776251281115
"840","E2f3","Gabpa",0.0840044461333655
"841","E2f4","Gabpa",0.0475503925752715
"844","Elf1","Gabpa",0.748946759745698
"845","Elf2","Gabpa",0.397473273673608
"846","Elf4","Gabpa",0.720082209610471
"847","Elk1","Gabpa",0.883931615667107
"848","Elk3","Gabpa",0.80774723823867
"849","Elk4","Gabpa",0.74912248183336
"850","Ets1","Gabpa",0.381928794090379
"851","Etv3","Gabpa",0.456547871643709
"853","Fli1","Gabpa",0.729672571638728
"865","Atf1","Gata3",0.119138268820858
"871","Bbx","Gata3",0.706790473017195
"874","Cbfb","Gata3",0.459325673166175
"875","Cdx1","Gata3",0.232207491315461
"876","Creb1","Gata3",0.0422717475713341
"879","Ddit3","Gata3",0.334325994501612
"898","Foxj3","Gata3",0.16255840944446
"899","Foxn3","Gata3",0.0401911007330426
"901","Foxo3","Gata3",0.149669157204519
"906","Arntl","Gfi1",0.0512208161719416
"913","Bbx","Gfi1",0.256082408367296
"914","Bcl6","Gfi1",0.183463348575974
"950","Atf1","Glis3",0.181973503043255
"951","Atf2","Glis3",0.166657733072814
"952","Atf3","Glis3",0.0341706554002473
"953","Atf4","Glis3",0.0565198507163456
"954","Atf7","Glis3",0.0315006843143687
"970","Elf1","Glis3",0.036221946957659
"991","Ahr","Gmeb1",0.115650293321851
"994","Atf1","Gmeb1",0.6424549924075
"995","Atf2","Gmeb1",0.17839236747049
"996","Atf3","Gmeb1",0.0446659046410375
"997","Atf4","Gmeb1",0.304479406051201
"1003","Cbfb","Gmeb1",0.0396964409665512
"1005","Creb1","Gmeb1",0.399966720974818
"1006","Crem","Gmeb1",0.280184853133227
"1014","Elf1","Gmeb1",0.0277338880351867
"1016","Elf4","Gmeb1",0.00673727052107654
"1018","Elk3","Gmeb1",0.0792521236019926
"1021","Etv3","Gmeb1",0.030067857599067
"1023","Fli1","Gmeb1",0.148499787064096
"1052","Ctcf","Hic1",1.01710669103523
"1060","Elf2","Hic1",0.0434477171856503
"1080","Glis3","Hic1",0.206125868755239
"1117","Fosl2","Hlx",0.0271772931182806
"1129","Ahr","Hmg20b",0.167353594911116
"1132","Atf1","Hmg20b",0.147034465653552
"1137","Batf","Hmg20b",0.162875679156147
"1142","Cdx1","Hmg20b",0.555669654748374
"1147","E2f1","Hmg20b",0.256135060318585
"1149","E2f4","Hmg20b",0.169616106219649
"1165","Foxj3","Hmg20b",0.0392202969170991
"1167","Foxo1","Hmg20b",0.0455648173927399
"1168","Foxo3","Hmg20b",0.000695252864037835
"1174","Gmeb1","Hmg20b",0.131674183675351
"1176","Hlx","Hmg20b",0.31197948923794
"1183","Atf4","Homez",0.00865542251035654
"1186","Bbx","Homez",0.103625880104388
"1188","Bhlhe40","Homez",0.0467446092201644
"1191","Creb1","Homez",0.0188682169852281
"1214","Foxn3","Homez",0.0350127648186553
"1216","Foxo3","Homez",0.0206406088212696
"1217","Foxp1","Homez",0.277483794303705
"1224","Hlx","Homez",0.0141041660075285
"1225","Hmg20b","Homez",0.0238797853460424
"1235","Bbx","Hsf2",0.0857753373893566
"1238","Cbfb","Hsf2",0.158851220553529
"1257","Etv6","Hsf2",0.0210432706229299
"1263","Foxn3","Hsf2",0.0247326563300206
"1268","Gata3","Hsf2",0.0223486799853556
"1275","Homez","Hsf2",0.137479494548877
"1285","Bbx","Ikzf1",0.0248243955267714
"1286","Bcl6","Ikzf1",0.0723092669972747
"1292","Ctcf","Ikzf1",0.022481347025057
"1322","Hic1","Ikzf1",0.0536894583273377
"1326","Hsf2","Ikzf1",0.0465677874473959
"1346","E2f3","Ikzf3",0.0884668723981314
"1362","Fosl2","Ikzf3",0.0996730412714659
"1378","Ikzf1","Ikzf3",0.119508859475157
"1382","Atf1","Irf1",0.0209448660652397
"1388","Bbx","Irf1",0.24503449593287
"1393","Creb1","Irf1",0.149502882840874
"1415","Foxj3","Irf1",0.129619849659083
"1417","Foxo1","Irf1",0.102627536085471
"1421","Gata3","Irf1",0.17026616459287
"1441","Bbx","Irf2",0.171088324082303
"1463","Etv6","Irf2",0.123167003436019
"1468","Foxj3","Irf2",0.140637279998194
"1469","Foxn3","Irf2",0.00562238453795924
"1485","Irf1","Irf2",0.962052894535331
"1491","Atf3","Irf3",0.146209087299038
"1495","Bbx","Irf3",0.12174869828198
"1496","Bcl6","Irf3",0.746777748797688
"1529","Gfi1","Irf3",0.171040535868538
"1537","Ikzf1","Irf3",0.0421013552230936
"1539","Irf1","Irf3",0.282739322540368
"1540","Irf2","Irf3",0.503020392862372
"1550","Bbx","Irf4",0.227697315639848
"1553","Cbfb","Irf4",0.0317486790421855
"1554","Cdx1","Irf4",0.0817625819206185
"1555","Creb1","Irf4",0.0123333078640682
"1572","Etv6","Irf4",0.370697464806929
"1579","Foxo1","Irf4",0.058244295370569
"1583","Gata3","Irf4",0.167814468542415
"1589","Hmg20b","Irf4",0.137047546379777
"1590","Homez","Irf4",0.0539924096259316
"1594","Irf1","Irf4",0.734363091846624
"1595","Irf2","Irf4",0.516505255982762
"1596","Irf3","Irf4",0.134538920088823
"1606","Bbx","Irf7",0.24646713886618
"1607","Bcl6","Irf7",0.0932979379941008
"1640","Gfi1","Irf7",0.0623787170818967
"1648","Ikzf1","Irf7",0.150408091940249
"1650","Irf1","Irf7",0.419830359585818
"1651","Irf2","Irf7",0.736276359088067
"1652","Irf3","Irf7",0.421887300902717
"1653","Irf4","Irf7",0.288550263912213
"1683","Ets1","Irf8",0.203005900950947
"1685","Etv6","Irf8",0.643563985890066
"1692","Foxo1","Irf8",0.283084305847596
"1702","Hmg20b","Irf8",0.313808159149952
"1707","Irf1","Irf8",0.665484604406556
"1708","Irf2","Irf8",0.600235089295696
"1709","Irf3","Irf8",0.275496065754905
"1710","Irf4","Irf8",1.30868148861409
"1711","Irf7","Irf8",0.201596920954315
"1712","Ahr","Isl2",0.156226405233131
"1721","Bbx","Isl2",0.389005581589551
"1725","Cdx1","Isl2",0.362451914458725
"1737","Elf4","Isl2",0.126277446671395
"1738","Elk1","Isl2",0.140692024878051
"1739","Elk3","Isl2",0.149252211223303
"1740","Elk4","Isl2",0.033623231019579
"1748","Foxj3","Isl2",0.0883036167254296
"1751","Foxo3","Isl2",0.0226639852898711
"1753","Gabpa","Isl2",0.111315210828419
"1755","Gfi1","Isl2",0.166366421147938
"1759","Hlx","Isl2",0.0835499710122687
"1760","Hmg20b","Isl2",0.102623193961913
"1775","Atf2","Jun",0.119665630372894
"1776","Atf3","Jun",0.890427024914668
"1777","Atf4","Jun",0.0399419247349843
"1788","Ddit3","Jun",0.308787151854289
"1804","Fos","Jun",0.404404243473019
"1805","Fosb","Jun",0.20530945882168
"1806","Fosl2","Jun",1.06349966729467
"1811","Foxp1","Jun",0.035237649538015
"1816","Gmeb1","Jun",0.241911535736278
"1836","Atf3","Junb",0.290015242349372
"1839","Batf","Junb",0.437232618543803
"1848","Ddit3","Junb",0.0344643868625422
"1864","Fos","Junb",0.624858767981385
"1865","Fosb","Junb",0.544495667121982
"1866","Fosl2","Junb",0.0713295702606194
"1868","Foxn3","Junb",0.154820774342107
"1871","Foxp1","Junb",0.180009748370096
"1891","Jun","Junb",0.981613444473785
"1897","Atf3","Jund",0.0666915482537645
"1900","Batf","Jund",0.471843400477984
"1904","Cbfb","Jund",0.148299204559087
"1921","Ets1","Jund",0.150060854417505
"1925","Fos","Jund",0.401295355642545
"1926","Fosb","Jund",0.380311131262415
"1927","Fosl2","Jund",0.13829118836239
"1930","Foxo1","Jund",0.0127242725607782
"1952","Jun","Jund",0.505620910923591
"1953","Junb","Jund",0.640914367469373
"1972","E2f1","Klf10",0.0117023090633733
"1973","E2f3","Klf10",0.0556201379765825
"1974","E2f4","Klf10",0.0225368460426019
"1975","Egr1","Klf10",0.32664748001559
"1976","Egr2","Klf10",0.379570774016498
"1998","Glis3","Klf10",0.0325437583115897
"2000","Hic1","Klf10",0.0335018091771727
"2037","E2f4","Klf13",0.048236279322628
"2038","Egr1","Klf13",0.135620914477327
"2039","Egr2","Klf13",0.201041563625395
"2042","Elf4","Klf13",0.0282705585459209
"2043","Elk1","Klf13",0.0147298657068608
"2044","Elk3","Klf13",0.168006450190172
"2045","Elk4","Klf13",0.0310374274182417
"2047","Etv3","Klf13",0.0849738978805607
"2049","Fli1","Klf13",0.123072056930343
"2056","Foxo3","Klf13",0.0231289597783058
"2080","Klf10","Klf13",0.151293290742506
"2097","Ctcf","Klf2",0.0361261547500821
"2099","E2f1","Klf2",0.178880587782347
"2101","E2f4","Klf2",0.335319154027513
"2120","Foxo3","Klf2",0.0731818970160647
"2122","Gabpa","Klf2",0.0163121813345178
"2127","Hic1","Klf2",0.157408580241399
"2132","Ikzf1","Klf2",0.0691568236141772
"2144","Klf10","Klf2",0.222428399068401
"2145","Klf13","Klf2",0.610523596130202
"2146","Ahr","Klf3",0.0472673405000405
"2164","E2f1","Klf3",0.377483507901442
"2165","E2f3","Klf3",0.0949643260090418
"2166","E2f4","Klf3",0.354818343145878
"2167","Egr1","Klf3",0.0995072766610217
"2168","Egr2","Klf3",0.0327657221185188
"2190","Glis3","Klf3",0.0245102805832523
"2194","Hmg20b","Klf3",0.0558680484417935
"2209","Klf10","Klf3",0.326334014276874
"2211","Klf2","Klf3",0.257599161522181
"2212","Ahr","Klf4",0.0325435165822706
"2226","Creb1","Klf4",0.154387783439601
"2230","E2f1","Klf4",0.284110345585617
"2232","E2f4","Klf4",0.101091607544481
"2233","Egr1","Klf4",0.370283291474203
"2234","Egr2","Klf4",0.398877020890023
"2244","Fli1","Klf4",0.0160420621638567
"2275","Klf10","Klf4",0.16466755721236
"2276","Klf13","Klf4",0.622927523907066
"2277","Klf2","Klf4",0.395518494439593
"2278","Klf3","Klf4",0.118694228078993
"2279","Ahr","Klf5",0.105931535479094
"2286","Atf7","Klf5",0.0113050195399565
"2293","Creb1","Klf5",0.134666486626222
"2294","Crem","Klf5",0.0461503828125098
"2297","E2f1","Klf5",0.26959173039204
"2298","E2f3","Klf5",0.00841551690073126
"2299","E2f4","Klf5",0.0220251120323745
"2300","Egr1","Klf5",0.515784140418029
"2301","Egr2","Klf5",0.551388555848974
"2342","Klf10","Klf5",0.273164744858018
"2343","Klf13","Klf5",0.312651888241737
"2344","Klf2","Klf5",0.0454482658544549
"2345","Klf3","Klf5",0.175335117940254
"2346","Klf4","Klf5",0.853632426582494
"2347","Ahr","Klf6",0.119719229440889
"2350","Atf1","Klf6",0.0379971614102197
"2365","E2f1","Klf6",0.221073281693233
"2366","E2f3","Klf6",0.0611187082982567
"2367","E2f4","Klf6",0.0377102361093146
"2368","Egr1","Klf6",0.51944465453971
"2369","Egr2","Klf6",0.528975531454741
"2391","Glis3","Klf6",0.0211548360508249
"2410","Klf10","Klf6",0.350553663656844
"2411","Klf13","Klf6",0.0544850966511223
"2413","Klf3","Klf6",0.242994620480568
"2414","Klf4","Klf6",0.508372468284861
"2415","Klf5","Klf6",0.761727274479412
"2430","Creb1","Klf7",0.208650822147976
"2433","Ddit3","Klf7",0.00448709530564963
"2434","E2f1","Klf7",0.433877315854403
"2436","E2f4","Klf7",0.353511260050026
"2437","Egr1","Klf7",0.160711474782101
"2438","Egr2","Klf7",0.106062858053298
"2455","Foxo3","Klf7",0.0638428021309094
"2464","Hmg20b","Klf7",0.134310614706525
"2479","Klf10","Klf7",0.043480561844402
"2480","Klf13","Klf7",0.650301171876651
"2481","Klf2","Klf7",0.724430847127113
"2482","Klf3","Klf7",0.279475333771183
"2483","Klf4","Klf7",0.706422512757192
"2484","Klf5","Klf7",0.489114502331148
"2485","Klf6","Klf7",0.197291780267632
"2500","Creb1","Klf8",0.0224043179996559
"2504","E2f1","Klf8",0.287473445156547
"2506","E2f4","Klf8",0.351121427273919
"2507","Egr1","Klf8",0.013674771733091
"2508","Egr2","Klf8",0.0607069003660723
"2511","Elf4","Klf8",0.0344960146562021
"2512","Elk1","Klf8",0.0457706029269028
"2513","Elk3","Klf8",0.0486600537757564
"2527","Gabpa","Klf8",0.0644857167679229
"2532","Hic1","Klf8",0.20939686673611
"2549","Klf10","Klf8",0.185106288964831
"2550","Klf13","Klf8",0.774699421681161
"2551","Klf2","Klf8",1.00981978592939
"2552","Klf3","Klf8",0.201691188355652
"2553","Klf4","Klf8",0.610871114446862
"2554","Klf5","Klf8",0.270387716474015
"2555","Klf6","Klf8",0.0119626325621835
"2556","Klf7","Klf8",0.820968777577302
"2562","Atf3","Mafk",0.183774860874352
"2565","Batf","Mafk",0.373578708416909
"2566","Bbx","Mafk",0.0662763975214142
"2569","Cbfb","Mafk",0.0902717508251179
"2590","Fos","Mafk",0.434639636854307
"2591","Fosb","Mafk",0.4161186284689
"2592","Fosl2","Mafk",0.22610078693949
"2597","Foxp1","Mafk",0.0340758746261037
"2601","Glis3","Mafk",0.0559519133057289
"2617","Jun","Mafk",0.234904694340909
"2618","Junb","Mafk",0.534311280936677
"2619","Jund","Mafk",0.741786526533187
"2629","Ahr","Max",0.000438713414248307
"2630","Arnt","Max",0.863097509385195
"2631","Arntl","Max",0.56065397538398
"2640","Bhlhe40","Max",0.121914607819969
"2654","Elf4","Max",0.0721169775212036
"2673","Glis3","Max",0.00882866775249727
"2687","Irf8","Max",0.0438882258512563
"2694","Klf2","Max",0.0335619508319437
"2695","Klf3","Max",0.0560378144007806
"2696","Klf4","Max",0.0240513694582623
"2699","Klf7","Max",0.112339221634103
"2700","Klf8","Max",0.0804613524156092
"2712","Bcl6","Maz",0.323850861466437
"2718","Ctcf","Maz",0.107112701547755
"2721","E2f3","Maz",0.0247982028715045
"2737","Fosl2","Maz",0.0451063497855706
"2754","Ikzf3","Maz",0.310259717846605
"2762","Jun","Maz",0.0855624427650258
"2776","Ahr","Mbd2",0.187725179503107
"2779","Atf1","Mbd2",0.0334016539932785
"2789","Cdx1","Mbd2",0.0818000238682632
"2790","Creb1","Mbd2",0.082276219781482
"2793","Ddit3","Mbd2",0.0058964120141986
"2794","E2f1","Mbd2",0.174958381500674
"2795","E2f3","Mbd2",0.151413194757096
"2796","E2f4","Mbd2",0.111594122124971
"2797","Egr1","Mbd2",0.199097610554125
"2798","Egr2","Mbd2",0.137480554068908
"2808","Fli1","Mbd2",0.0313203168253177
"2820","Glis3","Mbd2",0.0120672909108641
"2839","Klf10","Mbd2",0.0316676653270383
"2842","Klf3","Mbd2",0.185040403279824
"2845","Klf6","Mbd2",0.0979368303158258
"2849","Max","Mbd2",0.105405593369896
"2851","Ahr","Mecp2",0.106812715516093
"2870","E2f3","Mecp2",0.155660335295303
"2873","Egr2","Mecp2",0.00301561220662068
"2879","Elk4","Mecp2",0.0877343014226833
"2883","Fli1","Mecp2",0.057756989589082
"2892","Gabpa","Mecp2",0.0123504197620841
"2895","Glis3","Mecp2",0.0152158066867034
"2903","Ikzf3","Mecp2",0.230839985007013
"2914","Klf10","Mecp2",0.225602378108136
"2916","Klf2","Mecp2",0.0555222175203664
"2917","Klf3","Mecp2",0.176727036295777
"2920","Klf6","Mecp2",0.0405497682672602
"2922","Klf8","Mecp2",0.0738393449598489
"2926","Mbd2","Mecp2",0.277011674586091
"2935","Batf","Meis3",0.0316107525917092
"2960","Fos","Meis3",0.0225928785348947
"2961","Fosb","Meis3",0.0331778041972498
"2969","Gata3","Meis3",0.047370894073013
"2974","Hlx","Meis3",0.0299077159538883
"2986","Isl2","Meis3",0.0543779456531848
"3017","Cdx1","Meox2",0.239526348774188
"3035","Etv6","Meox2",0.0634074953091979
"3040","Foxj3","Meox2",0.0212195583000786
"3042","Foxo1","Meox2",0.0796191357649583
"3051","Hlx","Meox2",0.729595882382911
"3060","Irf4","Meox2",0.00113059525059664
"3079","Mbd2","Meox2",0.148427229330091
"3081","Meis3","Meox2",0.105880670511962
"3083","Arnt","Mlx",0.668410816628026
"3084","Arntl","Mlx",0.895202307975773
"3093","Bhlhe40","Mlx",0.828526514191951
"3155","Max","Mlx",0.620785346710007
"3161","Ahr","Mxd1",0.0290475558810155
"3162","Arnt","Mxd1",0.511919021354947
"3163","Arntl","Mxd1",0.492416870813809
"3172","Bhlhe40","Mxd1",0.143098483946369
"3174","Cdx1","Mxd1",0.00799596422162298
